ID,Zone,Village,Resource,Total_Storage_MWh,Start_Storage_MWh,Change_in_Storage_MWh
1017,1,339,batt_tim339,1.5350757427646067,0.0,1.5350757427646067
1020,1,340,batt_tim340,1.2695185344817688,0.0,1.2695185344817688
1023,1,341,batt_tim341,1.7780896985012233,0.0,1.7780896985012233
1026,1,342,batt_tim342,0.7063490800092787,0.0,0.7063490800092787
1029,1,343,batt_tim343,0.9794011377910355,0.0,0.9794011377910355
1032,1,344,batt_tim344,1.3260570229543973,0.0,1.3260570229543973
1035,1,345,batt_tim345,0.985122129176217,0.0,0.985122129176217
1038,1,346,batt_tim346,1.327915403408737,0.0,1.327915403408737
1041,1,347,batt_tim347,1.819470808085264,0.0,1.819470808085264
1044,1,348,batt_tim348,0.7251646585707474,0.0,0.7251646585707474
1047,1,349,batt_tim349,2.177379521753088,0.0,2.177379521753088
1050,1,350,batt_tim350,0.47087388634706207,0.0,0.47087388634706207
1053,1,351,batt_tim351,0.5160932763154017,0.0,0.5160932763154017
1056,1,352,batt_tim352,0.9926544965622848,0.0,0.9926544965622848
1059,1,353,batt_tim353,0.4557988094642014,0.0,0.4557988094642014
1062,1,354,batt_tim354,1.446603030995246,0.0,1.446603030995246
1065,1,355,batt_tim355,1.8496932347131045,0.0,1.8496932347131045
1068,1,356,batt_tim356,0.41625116256071787,0.0,0.41625116256071787
1071,1,357,batt_tim357,0.4671328439293298,0.0,0.4671328439293298
1074,1,358,batt_tim358,0.7986044436694941,0.0,0.7986044436694941
1077,1,359,batt_tim359,0.5254850558028867,0.0,0.5254850558028867
1080,1,360,batt_tim360,0.781691832688552,0.0,0.781691832688552
1083,1,361,batt_tim361,1.1923048602157533,0.0,1.1923048602157533
1086,1,362,batt_tim362,1.1433479420274602,0.0,1.1433479420274602
1089,1,363,batt_tim363,1.6951136444521888,0.0,1.6951136444521888
1092,1,364,batt_tim364,0.6743168098182786,0.0,0.6743168098182786
1095,1,365,batt_tim365,1.3919763089218076,0.0,1.3919763089218076
1098,1,366,batt_tim366,0.9455552595437223,0.0,0.9455552595437223
1101,1,367,batt_tim367,1.0039680365166734,0.0,1.0039680365166734
1104,1,368,batt_tim368,0.2881718895583304,0.0,0.2881718895583304
1107,1,369,batt_tim369,0.5386712481417723,0.0,0.5386712481417723
1110,1,370,batt_tim370,0.44076654902273643,0.0,0.44076654902273643
1113,1,371,batt_tim371,1.1245128644541684,0.0,1.1245128644541684
1116,1,372,batt_tim372,1.0830064470428336,0.0,1.0830064470428336
1119,1,373,batt_tim373,1.4597299612372063,0.0,1.4597299612372063
1122,1,374,batt_tim374,1.6688292953294845,0.0,1.6688292953294845
1125,1,375,batt_tim375,0.5556613642242558,0.0,0.5556613642242558
