ID,Resource,Zone,Village,technology,Total_MW,Start_MW,Change_in_MW,Electricity_GWh
285,batt_kup95,1,95,battery,0.08099278421719598,0.0,0.08099278421719598,0.016662731675875564
286,pltd_kup96,1,96,diesel,0.0026378954667300373,0.0542,-0.05156210453326996,0.0010211560240491967
287,plts_kup96,1,96,solar,0.13977022696502275,0.0,0.13977022696502275,0.03558340815110397
288,batt_kup96,1,96,battery,0.08287693275095996,0.0,0.08287693275095996,0.017050365277713374
289,pltd_kup97,1,97,diesel,0.004916344106704357,0.101,-0.09608365589329565,0.0019031751312393913
290,plts_kup97,1,97,solar,0.2601516753199559,0.0,0.2601516753199559,0.06631419345869172
291,batt_kup97,1,97,battery,0.15444444004529204,0.0,0.15444444004529204,0.0317740300737294
292,pltd_kup98,1,98,diesel,0.0025478362667335996,0.0524,-0.049852163733266404,0.0009863948080503571
293,plts_kup98,1,98,solar,0.13465744677860292,0.0,0.13465744677860292,0.03437033238211298
294,batt_kup98,1,98,battery,0.08005105885916466,0.0,0.08005105885916466,0.016469016402092307
295,pltd_kup99,1,99,diesel,0.002713082346738824,0.0558,-0.05308691765326118,0.0010503236464522515
296,plts_kup99,1,99,solar,0.1430160993195742,0.0,0.1430160993195742,0.03659409340569853
297,batt_kup99,1,99,battery,0.08522889384627293,0.0,0.08522889384627293,0.017534239797835673
298,pltd_kup100,1,100,diesel,0.010941819306659538,0.2249,-0.21395818069334044,0.004235800027227159
299,plts_kup100,1,100,solar,0.5795237047939696,0.0,0.5795237047939696,0.14758942232859018
300,batt_kup100,1,100,battery,0.3437315540791713,0.0,0.3437315540791713,0.0707162866378319
301,pltd_kup101,1,101,diesel,0.00584573130669602,0.1201,-0.11425426869330398,0.002263008787236461
302,plts_kup101,1,101,solar,0.3105197668972406,0.0,0.3105197668972406,0.0788494699902684
303,batt_kup101,1,101,battery,0.1836484860671912,0.0,0.1836484860671912,0.03778220922192224
304,pltd_kup102,1,102,diesel,0.007134719146689487,0.1466,-0.13946528085331053,0.0027619955104342983
305,plts_kup102,1,102,solar,0.3820645118263455,0.0,0.3820645118263455,0.09623681862532436
306,batt_kup102,1,102,battery,0.22414367487652842,0.0,0.22414367487652842,0.046113333008550174
307,pltd_kup103,1,103,diesel,0.008678807040010053,0.1784,-0.16972119295998994,0.003359713739231171
308,plts_kup103,1,103,solar,0.46376176549075904,0.0,0.46376176549075904,0.11706143787358593
309,batt_kup103,1,103,battery,0.27265417258619257,0.0,0.27265417258619257,0.05609345514775813
310,pltd_kup104,1,104,diesel,0.010192524799998494,0.2095,-0.1993074752000015,0.00394566810402903
311,plts_kup104,1,104,solar,0.5438486641276763,0.0,0.5438486641276763,0.13748126388620655
312,batt_kup104,1,104,battery,0.32020659805380336,0.0,0.32020659805380336,0.06587646362332367
313,pltd_kup105,1,105,diesel,0.005845731306695273,0.1201,-0.11425426869330473,0.0022630087872359973
314,plts_kup105,1,105,solar,0.3096367977638923,0.0,0.3096367977638923,0.07884961171280071
315,batt_kup105,1,105,battery,0.1836522756159175,0.0,0.1836522756159175,0.03778299017212388
316,pltd_kup106,1,106,diesel,0.0038220236800557616,0.0786,-0.07477797631994425,0.0014795994864465283
317,plts_kup106,1,106,solar,0.20306383809279896,0.0,0.20306383809279896,0.05155543741590826
318,batt_kup106,1,106,battery,0.1200760760387648,0.0,0.1200760760387648,0.02470340126406412
319,pltd_kup107,1,107,diesel,0.0038971131733868034,0.0801,-0.0762028868266132,0.001508658883245428
320,plts_kup107,1,107,solar,0.2062767982484285,0.0,0.2062767982484285,0.05256632333404437
321,batt_kup107,1,107,battery,0.12243265402088893,0.0,0.12243265402088893,0.025188209457820385
322,pltd_kup108,1,108,diesel,0.005545701653369381,0.114,-0.10845429834663062,0.0021468686736400163
323,plts_kup108,1,108,solar,0.29917043323929315,0.0,0.29917043323929315,0.07480581889699542
324,batt_kup108,1,108,battery,0.17422604007435974,0.0,0.17422604007435974,0.035843731665319005
325,pltd_kup109,1,109,diesel,0.006445016106688674,0.1325,-0.12605498389331132,0.0024950256912330635
326,plts_kup109,1,109,solar,0.33852736987163,0.0,0.33852736987163,0.08693665013890904
327,batt_kup109,1,109,battery,0.20248150482957838,0.0,0.20248150482957838,0.04165677082447543
328,pltd_kup110,1,110,diesel,0.004466863786712128,0.0918,-0.08733313621328788,0.0017292516976427788
329,plts_kup110,1,110,solar,0.23806825989811925,0.0,0.23806825989811925,0.06024918227948638
330,batt_kup110,1,110,battery,0.14032864516800933,0.0,0.14032864516800933,0.02886997649901871
331,pltd_kup111,1,111,diesel,0.007749342933354015,0.1593,-0.15155065706664597,0.0029999490080339485
332,plts_kup111,1,111,solar,0.41717211170357177,0.0,0.41717211170357177,0.104526079460844
333,batt_kup111,1,111,battery,0.24345168061609393,0.0,0.24345168061609393,0.05008559033375964
334,pltd_kup112,1,112,diesel,0.00858869664001888,0.1765,-0.1679113033599811,0.0033248701472367035
335,plts_kup112,1,112,solar,0.4718565755305962,0.0,0.4718565755305962,0.11584767057493257
336,batt_kup112,1,112,battery,0.26980999491122853,0.0,0.26980999491122853,0.055508304604500534
337,pltd_kup113,1,113,diesel,0.01233582058665486,0.2535,-0.24116417941334514,0.004775458161627293
338,plts_kup113,1,113,solar,0.6579118043281048,0.0,0.6579118043281048,0.16639205892241504
339,batt_kup113,1,113,battery,0.38752681502826763,0.0,0.38752681502826763,0.07972633987982161
340,pltd_kup114,1,114,diesel,0.00617541824002894,0.1269,-0.12072458175997107,0.002390648915236753
341,plts_kup114,1,114,solar,0.3308238422450096,0.0,0.3308238422450096,0.08329708111496573
342,batt_kup114,1,114,battery,0.19399867657598757,0.0,0.19399867657598757,0.039911562353974674
343,pltd_kup115,1,115,diesel,0.006220275946693582,0.1279,-0.12167972405330643,0.0024079729744356385
344,plts_kup115,1,115,solar,0.3311531567485601,0.0,0.3311531567485601,0.08390372176202644
345,batt_kup115,1,115,battery,0.195412395979785,0.0,0.195412395979785,0.04020243358950953
346,pltd_kup116,1,116,diesel,0.006370747306694597,0.1309,-0.12452925269330539,0.0024661574672365117
347,plts_kup116,1,116,solar,0.3418254009804936,0.0,0.3418254009804936,0.08592534761312044
348,batt_kup116,1,116,battery,0.2001225842879859,0.0,0.2001225842879859,0.04117141470326325
349,pltd_kup117,1,117,diesel,0.009353519893339999,0.1922,-0.18284648010666002,0.003620804588831766
350,plts_kup117,1,117,solar,0.5042655033767919,0.0,0.5042655033767919,0.12615855847981422
351,batt_kup117,1,117,battery,0.29381923715936875,0.0,0.29381923715936875,0.0604477338053981
352,pltd_kup118,1,118,diesel,0.006655078933359262,0.1368,-0.13014492106664075,0.0025763862880357263
353,plts_kup118,1,118,solar,0.35706894613628765,0.0,0.35706894613628765,0.08976690692895932
354,batt_kup118,1,118,battery,0.20907161849589773,0.0,0.20907161849589773,0.04301254485202976
355,pltd_kup119,1,119,diesel,0.005606134293367589,0.1152,-0.1095938657066324,0.0021702661008390287
356,plts_kup119,1,119,solar,0.30109778982556507,0.0,0.30109778982556507,0.07561427467579993
357,batt_kup119,1,119,battery,0.1761063354990255,0.0,0.1761063354990255,0.03623054751923428
358,pltd_kup120,1,120,diesel,0.006745091946689424,0.1386,-0.13185490805331057,0.0026111636544338393
359,plts_kup120,1,120,solar,0.3580889069874135,0.0,0.3580889069874135,0.09097994237574893
360,batt_kup120,1,120,battery,0.2118952911569332,0.0,0.2118952911569332,0.043593451947616324
361,pltd_kup121,1,121,diesel,0.009308344106667742,0.1913,-0.18199165589333224,0.003603510131228207
362,plts_kup121,1,121,solar,0.49020316663943064,0.0,0.49020316663943064,0.12555233901045915
363,batt_kup121,1,121,battery,0.2924186514599034,0.0,0.2924186514599034,0.060159616562053146
364,pltd_kup122,1,122,diesel,0.006969616640021291,0.1433,-0.1363303833599787,0.00269817274723306
365,plts_kup122,1,122,solar,0.3694300879690324,0.0,0.3694300879690324,0.09401254574580455
366,batt_kup122,1,122,battery,0.21895496088263627,0.0,0.21895496088263627,0.04504587359188926
367,pltd_kup123,1,123,diesel,0.006520172266696105,0.134,-0.1274798277333039,0.002524162088037636
368,plts_kup123,1,123,solar,0.3528983693240299,0.0,0.3528983693240299,0.0879474314600688
369,batt_kup123,1,123,battery,0.20483846793735452,0.0,0.20483846793735452,0.04214165838492484
370,pltd_kup124,1,124,diesel,0.006819801920028037,0.1402,-0.13338019807997195,0.002640085201637299
371,plts_kup124,1,124,solar,0.3698624887960646,0.0,0.3698624887960646,0.09199101181867292
