ID,Zone,Total_Import_MWh,Peak_Import_MW
119,1,0.0,0.0
120,1,0.0,0.0
121,1,0.0,0.0
122,1,0.0015100000000000113,0.0015100000000000113
123,1,0.0,0.0
124,1,0.0,0.0
125,1,0.0,0.0
126,1,0.0,0.0
127,1,0.0,0.0
128,1,0.012863107210660673,0.012863107210660673
129,1,0.0,0.0
130,1,0.0,0.0
131,1,0.0,0.0
132,1,0.0,0.0
133,1,0.0,0.0
134,1,0.0023566666666676003,0.0020200000000000218
135,1,0.0,0.0
136,1,0.0,0.0
137,1,0.0,0.0
138,1,0.003415263939305052,0.003415263939305052
139,1,0.0,0.0
140,1,0.0,0.0
141,1,0.0,0.0
142,1,0.0417936402136142,0.004836000000000349
143,1,0.0,0.0
144,1,0.0017458000000002138,0.0012469999999999704
145,1,0.0,0.0
146,1,0.0014886811076997297,0.0008506749186855955
147,1,0.0,0.0
148,1,0.0016240000000000872,0.001160000000000095
149,1,0.0,0.0
150,1,0.052787000000001055,0.006658000000000164
151,1,0.0,0.0
152,1,0.0,0.0
153,1,0.0,0.0
154,1,0.0,0.0
155,1,0.0,0.0
156,1,0.03791556794790667,0.003514123503463043
157,1,0.0,0.0
158,1,0.00566513793822488,0.004788137938224871
159,1,0.0,0.0
160,1,0.0,0.0
161,1,0.0,0.0
162,1,0.0,0.0
163,1,0.0,0.0
164,1,0.0,0.0
165,1,0.0,0.0
166,1,0.0,0.0
167,1,0.0,0.0
168,1,0.009537453686197572,0.009537453686197572
169,1,0.0,0.0
170,1,0.013721580011985122,0.0019602257159981873
171,1,0.0,0.0
172,1,0.0,0.0
173,1,0.0,0.0
174,1,0.0,0.0
175,1,0.0,0.0
176,1,0.0014322000000001195,0.0010229999999999961
177,1,0.0,0.0
178,1,0.0,0.0
179,1,0.0,0.0
180,1,0.0,0.0
181,1,0.0,0.0
182,1,0.0009664969721636663,0.0009664969721636663
183,1,0.0,0.0
184,1,0.0,0.0
185,1,0.0,0.0
186,1,0.04460830207999919,0.004431000000000129
187,1,0.0,0.0
188,1,0.0,0.0
189,1,0.0,0.0
190,1,0.13146699999923034,0.018781000000893527
191,1,0.0,0.0
192,1,0.016182637051037153,0.0023118052930057725
193,1,0.0,0.0
194,1,0.0,0.0
195,1,0.0,0.0
196,1,0.0,0.0
197,1,0.0,0.0
198,1,0.0,0.0
199,1,0.0,0.0
200,1,0.0,0.0
201,1,0.0,0.0
202,1,0.0,0.0
203,1,0.0,0.0
204,1,0.0,0.0
205,1,0.0,0.0
206,1,0.0,0.0
207,1,0.0,0.0
208,1,0.0,0.0
209,1,0.0,0.0
210,1,0.0,0.0
211,1,0.0,0.0
212,1,0.006636278136799539,0.006636278136799539
213,1,0.0,0.0
214,1,0.008649975425334619,0.006178553875239634
215,1,0.0,0.0
216,1,0.0,0.0
217,1,0.0,0.0
218,1,0.002376499999999268,0.001697499999999269
219,1,0.0,0.0
220,1,0.0,0.0
221,1,0.0,0.0
222,1,0.040103000021034535,0.0039920393164792865
223,1,0.0,0.0
224,1,0.0,0.0
225,1,0.0,0.0
226,1,0.0,0.0
227,1,0.0,0.0
228,1,0.04696860000000125,0.021496140762524818
229,1,0.0,0.0
230,1,0.0,0.0
231,1,0.0,0.0
232,1,0.0,0.0
233,1,0.0,0.0
234,1,0.003425804410643496,0.0009788012601854579
235,1,0.0,0.0
236,1,0.0017645296938959842,0.0017645296938959842
237,1,0.0,0.0
238,1,0.0,0.0
239,1,0.0,0.0
240,1,0.0,0.0
241,1,0.0,0.0
242,1,0.009561549679446724,0.009561549679446724
243,1,0.0,0.0
244,1,0.0,0.0
245,1,0.0,0.0
246,1,0.0,0.0
247,1,0.0,0.0
248,1,0.0,0.0
249,1,0.0,0.0
250,1,0.0,0.0
251,1,0.0,0.0
252,1,0.0005075000189037925,0.0001450000054039613
253,1,0.0,0.0
254,1,0.0010459999999999914,0.0010459999999999914
255,1,0.0,0.0
256,1,0.0,0.0
257,1,0.0,0.0
258,1,0.0012576666666672947,0.0007186666666672899
259,1,0.0,0.0
260,1,0.0,0.0
261,1,0.0,0.0
262,1,0.0020958000000014243,0.0014969999999999983
263,1,0.0,0.0
264,1,0.035687437313889556,0.005098205330557255
265,1,0.0,0.0
266,1,0.08682888652340605,0.012404126646202284
267,1,0.0,0.0
268,1,0.0,0.0
269,1,0.0,0.0
270,1,0.0,0.0
271,1,0.0,0.0
272,1,0.0,0.0
273,1,0.0,0.0
274,1,0.0007640000000000147,0.0007640000000000147
275,1,0.0,0.0
276,1,0.007283241965972645,0.006425241965972647
277,1,0.0,0.0
278,1,0.0,0.0
279,1,0.0,0.0
280,1,0.0,0.0
281,1,0.0,0.0
282,1,0.0,0.0
283,1,0.0,0.0
284,1,0.004414721826132284,0.003731721826132281
285,1,0.0,0.0
286,1,0.0,0.0
287,1,0.0,0.0
288,1,0.0,0.0
289,1,0.0,0.0
290,1,0.0,0.0
291,1,0.0,0.0
292,1,0.0,0.0
293,1,0.0,0.0
294,1,0.0,0.0
295,1,0.0,0.0
296,1,0.0,0.0
297,1,0.0,0.0
298,1,0.0,0.0
299,1,0.0,0.0
300,1,0.0,0.0
301,1,0.0,0.0
302,1,0.016356657844983476,0.002336665406426547
303,1,0.0,0.0
304,1,0.0,0.0
305,1,0.0,0.0
306,1,0.013586814781219734,0.0019409735401743622
307,1,0.0,0.0
308,1,0.0,0.0
309,1,0.0,0.0
310,1,0.011246174858224375,0.003213192816635289
311,1,0.0,0.0
312,1,0.0,0.0
313,1,0.0,0.0
314,1,0.007393351719214708,0.007393351719214708
315,1,0.0,0.0
316,1,0.0,0.0
317,1,0.0,0.0
318,1,0.001052000000000053,0.001052000000000053
319,1,0.0,0.0
320,1,0.0,0.0
321,1,0.0,0.0
322,1,0.0,0.0
323,1,0.0,0.0
324,1,0.0,0.0
325,1,0.0,0.0
326,1,0.0,0.0
327,1,0.0,0.0
328,1,0.011584799576126112,0.011584799576126112
329,1,0.0,0.0
330,1,0.005284243681819673,0.004529351727273839
331,1,0.0,0.0
332,1,0.0,0.0
333,1,0.0,0.0
334,1,0.015758303402646095,0.004502372400756127
335,1,0.0,0.0
336,1,0.0,0.0
337,1,0.0,0.0
338,1,0.0,0.0
339,1,0.0,0.0
340,1,0.0025550000000000295,0.0021900000000000253
341,1,0.0,0.0
