ID,Resource,Zone,Village,technology,Total_MW,Start_MW,Change_in_MW,Electricity_GWh
700,pltd_kup234,1,234,diesel,0.026860059946666653,0.6725,-0.6456399400533334,0.008359112294399987
701,plts_kup234,1,234,solar,1.7452210733685323,0.0,1.7452210733685323,0.44639290869467674
702,batt_kup234,1,234,battery,0.788873695818611,0.0,0.788873695818611,0.21550593756480885
703,pltd_kup235,1,235,diesel,0.009621976320000008,0.2409,-0.23127802368,0.0029944645135999972
704,plts_kup235,1,235,solar,0.6323322820200551,0.0,0.6323322820200551,0.15990811025266474
705,batt_kup235,1,235,battery,0.2826450792129142,0.0,0.2826450792129142,0.07719969636827145
706,pltd_kup236,1,236,diesel,0.00808374506666665,0.2024,-0.19431625493333335,0.0025157592319999815
707,plts_kup236,1,236,solar,0.5277058060005874,0.0,0.5277058060005874,0.13434710925699994
708,batt_kup236,1,236,battery,0.23746473209018668,0.0,0.23746473209018668,0.06485728725709333
709,pltd_kup237,1,237,diesel,0.0039125805866666655,0.098,-0.09408741941333335,0.0012176059616000013
710,plts_kup237,1,237,solar,0.26459281890922015,0.0,0.26459281890922015,0.0650267907467207
711,batt_kup237,1,237,battery,0.11494373641680937,0.0,0.11494373641680937,0.03139396626772554
712,pltd_kup238,1,238,diesel,0.01649973322666674,0.4131,-0.39660026677333327,0.005134996988800017
713,plts_kup238,1,238,solar,1.0719837513119028,0.0,1.0719837513119028,0.2742158889178498
714,batt_kup238,1,238,battery,0.48475225149282497,0.0,0.48475225149282497,0.1323847732564349
715,pltd_kup239,1,239,diesel,0.0037775602133333307,0.0946,-0.09082243978666667,0.0011756458224000002
716,plts_kup239,1,239,solar,0.25143273631807805,0.0,0.25143273631807805,0.06277698242043218
717,batt_kup239,1,239,battery,0.1109599745669512,0.0,0.1109599745669512,0.030306345213106607
718,pltd_kup240,1,240,diesel,0.00797297173333327,0.1996,-0.19162702826666672,0.0024813360319999936
719,plts_kup240,1,240,solar,0.5168434003433193,0.0,0.5168434003433193,0.13250654489317157
720,batt_kup240,1,240,battery,0.2341974900875864,0.0,0.2341974900875864,0.06396866884808111
721,pltd_kup241,1,241,diesel,0.004146563626666647,0.1038,-0.09965343637333336,0.0012904671807999974
722,plts_kup241,1,241,solar,0.26881908411626004,0.0,0.26881908411626004,0.06891148247551487
723,batt_kup241,1,241,battery,0.12178928895225691,0.0,0.12178928895225691,0.033267248658235195
724,pltd_kup242,1,242,diesel,0.00892026314666669,0.2234,-0.2144797368533333,0.002776164630400002
725,plts_kup242,1,242,solar,0.5764608356329965,0.0,0.5764608356329965,0.1482525989509034
726,batt_kup242,1,242,battery,0.26204545569594295,0.0,0.26204545569594295,0.07157353789072426
727,pltd_kup243,1,243,diesel,0.0067305463466666654,0.1685,-0.16176945365333334,0.0020946043663999958
728,plts_kup243,1,243,solar,0.43862875741868834,0.0,0.43862875741868834,0.11185338927165718
729,batt_kup243,1,243,battery,0.19766893976614086,0.0,0.19766893976614086,0.05399763994304438
730,pltd_kup244,1,244,diesel,0.027524274239999855,0.6892,-0.6616757257600002,0.00856581679519998
731,plts_kup244,1,244,solar,1.8321019204340685,0.0,1.8321019204340685,0.45743442974456766
732,batt_kup244,1,244,battery,0.8085289998322345,0.0,0.8085289998322345,0.22083236996392827
733,pltd_kup245,1,245,diesel,0.01852994165333332,0.464,-0.4454700583466667,0.005766656873600001
734,plts_kup245,1,245,solar,1.233413863115299,0.0,1.233413863115299,0.3079555569009784
735,batt_kup245,1,245,battery,0.544320990027237,0.0,0.544320990027237,0.14866951403908302
736,pltd_kup246,1,246,diesel,0.029013108799999954,0.7264,-0.6973868912000001,0.009029136424
737,plts_kup246,1,246,solar,1.931200702310754,0.0,1.931200702310754,0.4821771734923085
738,batt_kup246,1,246,battery,0.8522631734118227,0.0,0.8522631734118227,0.23277725265340915
739,pltd_kup247,1,247,diesel,0.035263488639999965,0.8829,-0.8476365113600001,0.010974301307199993
740,plts_kup247,1,247,solar,2.34725243400865,0.0,2.34725243400865,0.5860559231622128
741,batt_kup247,1,247,battery,1.0358721713959844,0.0,1.0358721713959844,0.28292609752416087
742,pltd_kup248,1,248,diesel,0.017828787519999938,0.4464,-0.4285712124800001,0.005548485689599975
743,plts_kup248,1,248,solar,1.1867297297185289,0.0,1.1867297297185289,0.296299666534578
744,batt_kup248,1,248,battery,0.5237187135062822,0.0,0.5237187135062822,0.1430424388186479
745,pltd_kup249,1,249,diesel,0.025247949013333295,0.6322,-0.6069520509866667,0.00785745964639998
746,plts_kup249,1,249,solar,1.6805867962594265,0.0,1.6805867962594265,0.419604482719095
747,batt_kup249,1,249,battery,0.7416638356650855,0.0,0.7416638356650855,0.2025694430140304
748,pltd_kup250,1,250,diesel,0.026995259840000042,0.6759,-0.6489047401599999,0.008401182283200016
749,plts_kup250,1,250,solar,1.7968846757335182,0.0,1.7968846757335182,0.44864153941903523
750,batt_kup250,1,250,battery,0.7929877466535593,0.0,0.7929877466535593,0.21658748199460806
751,pltd_kup251,1,251,diesel,0.025863023039999856,0.6476,-0.6217369769600001,0.008048875419199977
752,plts_kup251,1,251,solar,1.7215375052012276,0.0,1.7215375052012276,0.4298289121419472
753,batt_kup251,1,251,battery,0.7597366133579124,0.0,0.7597366133579124,0.20750546043590531
754,pltd_kup252,1,252,diesel,0.05138176160000007,1.2865,-1.2351182384,0.01599050196800002
755,plts_kup252,1,252,solar,3.420142129444666,0.0,3.420142129444666,0.853932128174323
756,batt_kup252,1,252,battery,1.5093517587694762,0.0,1.5093517587694762,0.4122467527113447
757,pltd_kup253,1,253,diesel,0.003235817066666669,0.081,-0.07776418293333333,0.0010070497920000017
758,plts_kup253,1,253,solar,0.21539702025619048,0.0,0.21539702025619048,0.05377975958021942
759,batt_kup253,1,253,battery,0.09505731627739657,0.0,0.09505731627739657,0.025962853665667564
760,pltd_kup254,1,254,diesel,0.003961843946666661,0.0992,-0.09523815605333333,0.001232928614399996
761,plts_kup254,1,254,solar,0.2574484783120675,0.0,0.2574484783120675,0.06584455306232823
762,batt_kup254,1,254,battery,0.11637667870777024,0.0,0.11637667870777024,0.03178764679155443
763,pltd_kup255,1,255,diesel,0.004614314240000025,0.1155,-0.11088568575999998,0.001436005995200002
764,plts_kup255,1,255,solar,0.3104068057331913,0.0,0.3104068057331913,0.07668214883162228
765,batt_kup255,1,255,battery,0.13554586750236258,0.0,0.13554586750236258,0.037019948045718655
766,pltd_kup256,1,256,diesel,0.005364675306666667,0.1343,-0.12893532469333333,0.0016695919071999911
767,plts_kup256,1,256,solar,0.3637118581205668,0.0,0.3637118581205668,0.08915542105879538
768,batt_kup256,1,256,battery,0.15757257567681526,0.0,0.15757257567681526,0.04303977043762032
769,pltd_kup257,1,257,diesel,0.0031742866133333274,0.0795,-0.07632571338666667,0.0009878700943999966
770,plts_kup257,1,257,solar,0.2144464513976606,0.0,0.2144464513976606,0.05275718601446512
771,batt_kup257,1,257,battery,0.09324338773405202,0.0,0.09324338773405202,0.025468507224892127
772,pltd_kup258,1,258,diesel,0.0020425883733333305,0.0511,-0.04905741162666667,0.0006356967792000016
773,plts_kup258,1,258,solar,0.13602311954842983,0.0,0.13602311954842983,0.03394465152040053
774,batt_kup258,1,258,battery,0.06000171904460177,0.0,0.06000171904460177,0.01638777142175709
775,pltd_kup259,1,259,diesel,0.001796348479999993,0.045,-0.043203651520000004,0.0005590425903999987
776,plts_kup259,1,259,solar,0.11703695789071113,0.0,0.11703695789071113,0.029854981372311497
777,batt_kup259,1,259,battery,0.05277057742471294,0.0,0.05277057742471294,0.014413062159108156
778,pltd_kup260,1,260,diesel,0.0026206661333333346,0.0656,-0.06297933386666667,0.0008155839439999997
779,plts_kup260,1,260,solar,0.1736973346508186,0.0,0.1736973346508186,0.0435553536602111
780,batt_kup260,1,260,battery,0.0769709820541257,0.0,0.0769709820541257,0.02102657410028822
781,pltd_kup261,1,261,diesel,0.0018084822400000018,0.0453,-0.04349151776,0.0005627736352000002
782,plts_kup261,1,261,solar,0.11665432419177416,0.0,0.11665432419177416,0.030059439117624487
783,batt_kup261,1,261,battery,0.053131776208979124,0.0,0.053131776208979124,0.014511278669209949
784,pltd_kup262,1,262,diesel,0.005672245653333306,0.142,-0.1363277543466667,0.0017652577935999894
785,plts_kup262,1,262,solar,0.38410102360483056,0.0,0.38410102360483056,0.09426786442053876
786,batt_kup262,1,262,battery,0.1666195095796252,0.0,0.1666195095796252,0.045509116252910375
787,pltd_kup263,1,263,diesel,0.0027314958933333266,0.0684,-0.06566850410666668,0.0008500270687999965
788,plts_kup263,1,263,solar,0.18181841209635574,0.0,0.18181841209635574,0.045395921721080895
789,batt_kup263,1,263,battery,0.08023896684940726,0.0,0.08023896684940726,0.02191547696715619
790,pltd_kup264,1,264,diesel,0.03681385365333324,0.9218,-0.8849861463466667,0.01145680063360004
791,plts_kup264,1,264,solar,2.4504470999945296,0.0,2.4504470999945296,0.6118211645270089
792,batt_kup264,1,264,battery,1.081412647756468,0.0,1.081412647756468,0.2953645609891882
793,pltd_kup265,1,265,diesel,0.013940387306666704,0.349,-0.3350596126933333,0.0043384096672000145
794,plts_kup265,1,265,solar,0.9279263274112559,0.0,0.9279263274112559,0.23168224833009993
795,batt_kup265,1,265,battery,0.40950523697670677,0.0,0.40950523697670677,0.11184760513095526
796,pltd_kup266,1,266,diesel,0.04340886677333316,1.0869,-1.0434911332266668,0.013509237011199987
797,plts_kup266,1,266,solar,2.8894302778574428,0.0,2.8894302778574428,0.7214253857971379
798,batt_kup266,1,266,battery,1.2751411873847651,0.0,1.2751411873847651,0.3482773872980283
799,pltd_kup267,1,267,diesel,0.0352760121599999,0.8832,-0.8479239878400001,0.010978339276799995
800,plts_kup267,1,267,solar,2.3480707462248622,0.0,2.3480707462248622,0.586260102738556
801,batt_kup267,1,267,battery,1.036232473762771,0.0,1.036232473762771,0.28302454963670165
802,pltd_kup268,1,268,diesel,0.05124674122666653,1.2831,-1.2318532587733333,0.01594849982880001
803,plts_kup268,1,268,solar,3.411132607675768,0.0,3.411132607675768,0.8516826569609316
804,batt_kup268,1,268,battery,1.505375211515476,0.0,1.505375211515476,0.411160757851751
805,pltd_kup269,1,269,diesel,0.013608390400000015,0.3407,-0.3270916096,0.004235152992000007
806,plts_kup269,1,269,solar,0.9058125357454871,0.0,0.9058125357454871,0.22616097306575622
807,batt_kup269,1,269,battery,0.3997465730772865,0.0,0.3997465730772865,0.10918207916201073
808,pltd_kup270,1,270,diesel,0.021482938026666676,0.5379,-0.5164170619733334,0.006685679492800024
809,plts_kup270,1,270,solar,1.4299732288059308,0.0,1.4299732288059308,0.35703198074821935
810,batt_kup270,1,270,battery,0.6310647165171088,0.0,0.6310647165171088,0.17236179552603414
811,pltd_kup271,1,271,diesel,0.0013164179199999964,0.033,-0.03168358208000001,0.00040974688159999977
812,plts_kup271,1,271,solar,0.08547565727627889,0.0,0.08547565727627889,0.02187999112420539
813,batt_kup271,1,271,battery,0.038674337551168995,0.0,0.038674337551168995,0.010562934271573482
814,pltd_kup272,1,272,diesel,0.004060304000000001,0.1017,-0.097639696,0.0012636019200000024
815,plts_kup272,1,272,solar,0.26344603832269653,0.0,0.26344603832269653,0.06748023723213155
816,batt_kup272,1,272,battery,0.11926731118112192,0.0,0.11926731118112192,0.03257658127580817
817,pltd_kup273,1,273,diesel,0.005155308586666664,0.1291,-0.12394469141333334,0.001604425401600005
818,plts_kup273,1,273,solar,0.33797975866635976,0.0,0.33797975866635976,0.08567950118128177
819,batt_kup273,1,273,battery,0.1514427318057988,0.0,0.1514427318057988,0.04136314139942148
820,pltd_kup274,1,274,diesel,0.0028915992533333334,0.0724,-0.06950840074666667,0.0008998849216000003
821,plts_kup274,1,274,solar,0.1895136876341585,0.0,0.1895136876341585,0.04805421799761069
822,batt_kup274,1,274,battery,0.08492717361295424,0.0,0.08492717361295424,0.02319942129440058
823,pltd_kup275,1,275,diesel,0.0017104581333333326,0.0428,-0.04108954186666666,0.0005323071039999964
824,plts_kup275,1,275,solar,0.1108490738117664,0.0,0.1108490738117664,0.02842342502600794
825,batt_kup275,1,275,battery,0.05023693593720113,0.0,0.05023693593720113,0.013721819883064604
826,pltd_kup276,1,276,diesel,0.003248309866666662,0.0813,-0.07805169013333334,0.0010108675359999984
827,plts_kup276,1,276,solar,0.21089348584165543,0.0,0.21089348584165543,0.05398427958418587
828,batt_kup276,1,276,battery,0.09542039827859174,0.0,0.09542039827859174,0.02606185242269089
829,pltd_kup277,1,277,diesel,0.003482169813333333,0.0872,-0.08371783018666666,0.0010837088303999986
830,plts_kup277,1,277,solar,0.22519726383395774,0.0,0.22519726383395774,0.05786961395577859
831,batt_kup277,1,277,battery,0.10229458181766493,0.0,0.10229458181766493,0.02793856624883839
832,pltd_kup278,1,278,diesel,0.0031498498133333444,0.0789,-0.07575015018666666,0.0009802152304000033
833,plts_kup278,1,278,solar,0.20588046227063503,0.0,0.20588046227063503,0.05234853736064298
834,batt_kup278,1,278,battery,0.09253440394294252,0.0,0.09253440394294252,0.025272945194393118
835,pltd_kup279,1,279,diesel,0.0054937789866667305,0.1039,-0.09840622101333328,0.001493741793600006
836,plts_kup279,1,279,solar,0.41769750843000053,0.0,0.41769750843000053,0.10822858889067263
837,batt_kup279,1,279,battery,0.1865394954158034,0.0,0.1865394954158034,0.04950377417687743
838,pltd_kup280,1,280,diesel,0.002288279466666664,0.0573,-0.055011720533333336,0.0007121883440000019
839,plts_kup280,1,280,solar,0.1451426258586567,0.0,0.1451426258586567,0.038034390968436936
840,batt_kup280,1,280,battery,0.06722864328182578,0.0,0.06722864328182578,0.018361889284157776
841,pltd_kup281,1,281,diesel,0.0020057151999999974,0.0502,-0.0481942848,0.0006241810959999992
842,plts_kup281,1,281,solar,0.13002760019172754,0.0,0.13002760019172754,0.03333103767858089
843,batt_kup281,1,281,battery,0.05891029340707694,0.0,0.05891029340707694,0.016090597268263437
844,pltd_kup282,1,282,diesel,0.0031742866133333443,0.0795,-0.07632571338666666,0.0009878700944000003
845,plts_kup282,1,282,solar,0.2048932190242539,0.0,0.2048932190242539,0.052757267101568965
846,batt_kup282,1,282,battery,0.09325190522634821,0.0,0.09325190522634821,0.025468954048620682
847,pltd_kup283,1,283,diesel,0.005856719146666668,0.1466,-0.14074328085333335,0.0018226655104000066
848,plts_kup283,1,283,solar,0.3774360882971503,0.0,0.3774360882971503,0.09733492089841243
849,batt_kup283,1,283,battery,0.1720343836765398,0.0,0.1720343836765398,0.04698823438814376
850,pltd_kup284,1,284,diesel,0.0025839622400000003,0.0647,-0.06211603775999999,0.0008040790352000001
851,plts_kup284,1,284,solar,0.17199023951341377,0.0,0.17199023951341377,0.042942122210293664
